sectorFrom,supplySector,scenario,x,units,region,subRegion,param,sectorTo,value,sectorToAgg
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Electricity_RefLiqDiesel,3.4863e-05,Electricity
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_bulls,6.733e-05,Livestock
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_calves,0.000571634,Livestock
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_cows,0.002967,Livestock
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_heifers,0.0008677,Livestock
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_steers,0.000590863,Livestock
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,downstream,1.291570165,downstream
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,municipal,0.01432,municipal
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,export,0.0021,export
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,total,4.6074,total
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,cap,21.27607155,cap
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,capOrig,21.27607155,capOrig
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,surplus,16.66867155,surplus
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Ag_cereals,1.27455679144027,Ag
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Ag_fruittrees,0.101969156002241,Ag
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Ag_pasture,1.63683264814931,Ag
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Ag_specialty,0.070882205339203,Ag
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Ag_vegetables,0.209997944068975,Ag
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Electricity_Gas,7.17e-05,Electricity
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Electricity_RefLiqDiesel,3.4863e-05,Electricity
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_bulls,6.733e-05,Livestock
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_calves,0.000571634,Livestock
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_cows,0.002967,Livestock
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_heifers,0.0008677,Livestock
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,Livestock_steers,0.000590863,Livestock
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,downstream,1.291570165,downstream
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,municipal,0.01432,municipal
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,export,0.0021,export
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,total,4.6074,total
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,cap,21.27607155,cap
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,capOrig,21.27607155,capOrig
Water_all,Water,Policy,0,km3,Argentina,Colorado,param,surplus,16.66867155,surplus
